color,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
,"10,000 B.C.             "
102 Dalmatians 
2 Fast 2 Furious 
"20,000 Leagues Under the Sea "
"20,000 Leagues Under the Sea "
3 
"4 Months, 3 Weeks and 2 Days "
16 to Life 
50 First Dates 
90 Minutes in Heaven 
A Beautiful Mind 
A Farewell to Arms 
A Fine Step 
A Fistful of Dollars 
A Good Day to Die Hard 
A Lego Brickumentary 
A Nightmare on Elm Street 3: Dream Warriors 
A Sound of Thunder 
"A Woman, a Gun and a Noodle Shop "
A Funny Thing Happened on the Way to the Forum 
A Nightmare on Elm Street 
A Streetcar Named Desire 
"A Woman, a Gun and a Noodle Shop "
10 Days in a Madhouse 
2001: A Space Odyssey 
2046 
5 Days of War 
A Low Down Dirty Shame 
A Prairie Home Companion 
A Tale of Three Cities 
A Walk to Remember 
A.I. Artificial Intelligence 
ABCD (Any Body Can Dance) 
AVP: Alien vs. Predator 
Abandoned 
After Earth 
Air Force One 
Ajami 
"Alexander and the Terrible, Horrible, No Good, Very Bad Day "
12 Monkeys  
13 Going on 30 
1911 
27 Dresses 
3 Days to Kill 
30 Days of Night 
30 Minutes or Less 
88 Minutes 
9 
A View to a Kill 
A Warrior's Tail 
About Schmidt 
Ace Ventura: When Nature Calls 
Aladdin 
Alex & Emma 
All Is Bright 
All That Jazz 
All the Real Girls 
Alone with Her 
Along Came a Spider 
Alvin and the Chipmunks: Chipwrecked 
Alvin and the Chipmunks: The Road Chip 
Alvin and the Chipmunks: The Squeakquel 
American Gangster 
American Pie 2 
An American Girl Holiday 
An Ideal Husband 
An Unfinished Life 
Analyze This 
And Then Came Love 
Animals United 
Anna and the King 
Ant-Man 
Antarctica: A Year on Ice 
Antitrust 
Apollo 18 
April Fool's Day 
Arachnophobia 
Archaeology of a Woman 
Army of Darkness 
Arthur Christmas 
Arthur and the Invisibles 
"As Above, So Below "
Addicted 
Ask Me Anything 
Assault on Precinct 13 
Atlantis: The Lost Empire 
Atonement 
Australia 
Babe: Pig in the City 
Babe 
Baby Mama 
Bad Boys II 
Bad Company 
Baghead 
Ballistic: Ecks vs. Sever 
Bambi 
Bandits 
Bang Bang Baby 
Banshee Chapter 
Barney's Version 
Barry Lyndon 
Basic Instinct 2 
Batman & Robin 
Batman Forever 
Batman Returns 
"Batman: The Dark Knight Returns, Part 2 "
2:13 
8 Heads in a Duffel Bag 
A Christmas Story 
A Nightmare on Elm Street 2: Freddy's Revenge 
A Room with a View 
Adam 
Air Bud 
Airplane! 
Animal House 
Antiviral 
August 
Battle Los Angeles 
Battle for the Planet of the Apes 
Battlefield Earth 
Be Cool 
Beasts of the Southern Wild 
Bedtime Stories 
Before Midnight 
Beginners 
Bella 
Ben-Hur 
Beneath the Planet of the Apes 
Bewitched  
Bicentennial Man 
Big Daddy 
Big Fish 
"Big Mommas: Like Father, Like Son "
1941 
21 
3rd Rock from the Sun  
A History of Violence 
A Man Apart 
A Million Ways to Die in the West 
A Monster in Paris 
A Nightmare on Elm Street 
A Thousand Words 
Abduction 
Against the Ropes 
Alex Cross 
Alex Rider: Operation Stormbreaker 
Alfie 
Alive 
Aloha 
American Outlaws 
Amélie 
Angel Eyes 
Apocalypse Now 
Arthur  
At First Sight 
Austin Powers: The Spy Who Shagged Me 
Baahubali: The Beginning 
Bait 
Batman 
Because I Said So 
Big Miracle 
Bill & Ted's Excellent Adventure 
Billy Elliot 
Black Hawk Down 
Black Knight 
Black Rain 
Black Rock 
Blackhat 
Blade Runner 
Blast from the Past 
Bless the Child 
Blood Diamond 
"Blood In, Blood Out "
A Few Good Men 
A Good Year 
Bandidas 
Big Momma's House 
Biutiful 
Black Water Transit 
Bloodsport 
Blow 
Blue Car 
Blue Crush 
Blue Streak 
Bogus 
Bottle Shock 
Bowling for Columbine 
Braveheart 
Breakdown 
Breakfast of Champions 
Bride Wars 
Bridesmaids 
Brigham City 
"Bright Lights, Big City "
A Lot Like Love 
A Madea Christmas 
Agent Cody Banks 
Anacondas: The Hunt for the Blood Orchid 
Anchorman: The Legend of Ron Burgundy 
August Rush 
August: Osage County 
Beauty Shop 
Blood Ties 
Bride of Chucky 
Bridge to Terabithia 
Brighton Rock 
Bring It On 
Bringing Out the Dead 
Broken City 
Brooklyn 
Brotherly Love 
Brother 
Bruce Almighty 
"Buen Día, Ramón "
1776 
A Lonely Place to Die 
A Man for All Seasons 
Adore 
Among Giants 
An Everlasting Piece 
Annie Get Your Gun 
Another Happy Day 
Ben-Hur 
Bulworth 
Buried 
Burn After Reading 
Cabin Fever 
Call + Response 
Can't Hardly Wait 
Cape Fear 
Captain America: The First Avenger 
Caramel 
Carriers 
Carrie 
Carrie 
Cars 
Casino Royale 
Cast Away 
Cat on a Hot Tin Roof 
Cats & Dogs: The Revenge of Kitty Galore 
Cats Don't Dance 
Catwoman 
Chain of Command 
Charlie Wilson's War 
Charlie's Angels: Full Throttle 
Charlie's Angels 
Charlotte's Web 
Charly 
Chasing Liberty 
Chicago 
Childless 
Children of Heaven 
Children of Men 
Chill Factor 
Chocolate: Deep Dark Secrets 
Choke 
"Cinco de Mayo, La Batalla "
Alien 
An Alan Smithee Film: Burn Hollywood Burn 
Black Christmas 
Blonde Ambition 
Blood Done Sign My Name 
Boiler Room 
Breakin' All the Rules 
Chasing Papi 
Child's Play 
Cinderella Man 
Cinderella 
Circumstance 
Cirque du Freak: The Vampire's Assistant 
City Hall 
City by the Sea 
City of Ember 
City of God 
City of Life and Death 
Clash of the Titans 
Class of 1984 
Clerks II 
Click 
Closer 
Cloud Atlas 
Cloudy with a Chance of Meatballs 2 
Cloudy with a Chance of Meatballs 
Cold Mountain 
Collateral Damage 
Colombiana 
Coming Home 
Commando 
Con Air 
Conan the Barbarian 
Concussion 
Confessions of a Dangerous Mind 
Conspiracy Theory 
Constantine  
Contact 
Contraband 
Cop Out 
Copying Beethoven 
Corky Romano 
Corpse Bride 
Cradle 2 the Grave 
Cradle Will Rock 
"Crazy, Stupid, Love. "
13 Hours 
A Touch of Frost  
Absolute Power 
American Reunion 
Assassins 
Baby's Day Out 
Basic 
Beverly Hills Cop III 
Blood Work 
Bridget Jones: The Edge of Reason 
Christmas with the Kranks 
Congo 
Creative Control 
Creed 
Creepshow 2 
Creepshow 
Criminal 
Critical Care 
Crocodile Dundee in Los Angeles 
"Crouching Tiger, Hidden Dragon "
28 Weeks Later 
3 Men and a Baby 
All About Steve 
Aloha 
American Beauty 
Ararat 
Arn: The Knight Templar 
Baby Boy 
Bad Grandpa 
Bad Moms 
Because of Winn-Dixie 
Becoming Jane 
Beetlejuice 
Ben-Hur 
Beverly Hills Cop 
Big Fat Liar 
Bobby Jones: Stroke of Genius 
Boogie Nights 
Book of Shadows: Blair Witch 2 
Boys and Girls 
Clash of the Titans 
Coal Miner's Daughter 
Confessions of a Teenage Drama Queen 
Cop Land 
Country Strong 
Cruel Intentions 
Cry Freedom 
Curious George 
Cursed 
Cutthroat Island 
Cypher 
D.E.B.S. 
DOA: Dead or Alive 
Dallas Buyers Club 
Damnation Alley 
Dance Flick 
"Dancer, Texas Pop. 81 "
30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo 
8 Days 
A Guy Named Joe 
AWOL-72 
Alice in Wonderland 
Alien Uprising 
Always Woodstock 
Amnesiac 
Bachelorette 
Barry Munday 
Basquiat 
Bathing Beauty 
Beer League 
Blazing Saddles 
Boynton Beach Club 
BrainDead  
Brave New Girl 
Bully 
Central Station 
Chain Letter 
Chicago Overcoat 
Chicken Tikka Masala 
Cinderella 
Close Range 
Compadres 
Containment 
Creature  
Damsels in Distress 
Dancin' It's On 
Daredevil  
Darkness 
Darling Companion 
Dave Chappelle's Block Party 
Dawn Patrol 
Dawn of the Dead 
Dawn of the Dead 
Day One 
Day of the Dead 
Daylight 
Days of Heaven 
Dead Man Down 
Dead Man Walking 
Dead Poets Society 
Deadline - U.S.A. 
Deadline Gallipoli  
Dear John 
Deep Impact 
Defendor 
"Definitely, Maybe "
500 Days of Summer 
A Dog of Flanders 
A Serious Man 
A Single Man 
Alien Zone 
Alpha and Omega 4: The Legend of the Saw Toothed Cave 
Auto Focus 
Beyond the Lights 
Bride & Prejudice 
Buffy the Vampire Slayer  
Ca$h 
Chairman of the Board 
Cyrus 
Dark Angel  
Darkness Falls 
Dazed and Confused 
Delgo 
Deliver Us from Evil 
Demonic 
Desert Dancer 
Despicable Me 2 
Detention 
Detroit Rock City 
Devil's Due 
Devil 
Diary of a Wimpy Kid 
Diary of the Dead 
Die Hard 2 
Die Hard with a Vengeance 
Die Hard 
Digimon: The Movie 
Dil Jo Bhi Kahey... 
Diner 
Dinosaur 
Dirty Grandpa 
District 9 
Disturbia 
Disturbing Behavior 
Divergent 
Django Unchained 
Do You Believe? 
Doc Holliday's Revenge 
Doctor Dolittle 
Doctor Zhivago 
Dodgeball: A True Underdog Story 
Dogma 
Dolphin Tale 2 
Dolphin Tale 
Dom Hemingway 
Don Juan DeMarco 
Don't Be Afraid of the Dark 
Don't Say a Word 
Donnie Brasco 
Donovan's Reef 
Doomsday 
Doom 
Dope 
Double Impact 
Doug's 1st Movie 
Down for Life 
Down to Earth 
Down to You 
Dr. Dolittle 2 
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb 
Dracula 2000 
Dracula Untold 
Drag Me to Hell 
Dragon Hunters 
Dragon Nest: Warriors' Dawn 
Dragon Wars: D-War 
Dragonball: Evolution 
Dream House 
Dream with the Fishes 
Dreamer: Inspired by a True Story 
Dreamgirls 
Dreaming of Joseph Lees 
Dredd 
Drillbit Taylor 
Drive Hard 
Driven 
Drive 
Drowning Mona 
"Dude, Where's My Car? "
10 Things I Hate About You 
54 
A Nightmare on Elm Street 4: The Dream Master 
About Last Night 
About Time 
Ace Ventura: Pet Detective 
Act of Valor 
American Pie 
Aquamarine 
Arbitrage 
Baby Geniuses 
Barbershop 
Beavis and Butt-Head Do America 
Being John Malkovich 
Birthday Girl 
Bubble Boy 
Cadillac Records 
Casino Royale 
Celebrity 
Charlie Bartlett 
Child's Play 2 
Chronicle 
Crank 
Crazy/Beautiful 
Crossroads 
Das Boot 
Del 1 - Män som hatar kvinnor  
Dick 
Dirty Work 
"Dude, Where's My Dog?! "
A Charlie Brown Christmas 
A Dog's Breakfast 
A Dog's Breakfast 
An American in Hollywood 
Another Earth 
Antarctic Edge: 70° South 
Aroused 
Butterfly Girl 
Cat People 
Duets 
Duma 
Dumb & Dumber 
Dumb and Dumberer: When Harry Met Lloyd 
Duplex 
DysFunktional Family 
Déjà Vu 
E.T. the Extra-Terrestrial 
Eagle Eye 
Earth to Echo 
East Is East 
Eastern Promises 
Ed and His Dead Mother 
Eddie the Eagle 
Eden 
Eight Legged Freaks 
El crimen del padre Amaro 
Elf 
Elizabeth 
Ella Enchanted 
Elling 
Elmer Gantry 
Elsa & Fred 
Elysium 
Empire  
Employee of the Month 
Enchanted 
End of Days 
End of Watch 
Enemy at the Gates 
Enemy of the State 
Enough 
Enter the Dangerous Mind 
Enter the Void 
Entourage  
Epic 
Eragon 
Eraserhead 
Eraser 
Ernest & Celestine 
Escape Plan 
Escape from L.A. 
Escobar: Paradise Lost 
Eulogy 
EuroTrip 
Eve's Bayou 
Everything Must Go 
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask 
Evil Dead II 
Evolution 
Ex Machina 
Exit Wounds 
Exodus: Gods and Kings 
Exorcist: The Beginning 
Exotica 
Extraordinary Measures 
Extreme Measures 
Extreme Ops 
Extremely Loud & Incredibly Close 
F.I.S.T. 
Face/Off 
Facing the Giants 
Factory Girl 
Failure to Launch 
Fair Game 
Family Plot 
Fantasia 2000 
Fantasia 
Fantastic 4: Rise of the Silver Surfer 
Fantastic Four 
Fantastic Mr. Fox 
Fast Five 
"Fat, Sick & Nearly Dead "
2016: Obama's America 
8: The Mormon Proposition 
A Haunted House 
Anatomy 
Antibirth 
Before Sunrise 
Brick Lane 
Christmas Mail 
Dodgeball: A True Underdog Story 
Escape from the Planet of the Apes 
Eye of the Dolphin 
Fateless 
Fear Clinic 
Feardotcom 
Feast 
Femme Fatale 
Fever Pitch 
Fiddler on the Roof 
Fifty Dead Men Walking 
Fifty Shades of Black 
Final Destination 3 
Final Destination 5 
Final Fantasy: The Spirits Within 
Finding Nemo 
Finding Neverland 
Firewall 
First Knight 
"First Love, Last Rites "
12 Angry Men 
3 Backyards 
42nd Street 
51 Birch Street 
Across the Universe 
Alleluia! The Devil's Carnival 
America Is Still the Place 
American Desi 
American Ninja 2: The Confrontation 
Amidst the Devil's Wings 
Anderson's Cross 
As It Is in Heaven 
Ayurveda: Art of Being 
Better Luck Tomorrow 
Beyond the Mat 
Bizarre 
Bloody Sunday 
Blue Ruin 
Born to Fly: Elizabeth Streb vs. Gravity 
Butterfly 
Censored Voices 
Chasing Amy 
Chuck & Buck 
Civil Brand 
Compliance 
Conversations with Other Women 
Crazy Stone 
Cries & Whispers 
Crossroads 
Cube 
Death Calls 
Death Race 2000 
Deceptive Practice: The Mysteries and Mentors of Ricky Jay 
Detention of the Dead 
Diamond Ruff 
Dogtooth 
Dogtown and Z-Boys 
Drinking Buddies 
Enter Nowhere 
Everything Put Together 
Exam 
Fabled 
Fight to the Finish 
Fighting Tommy Riley 
Finishing the Game: The Search for a New Bruce Lee 
Fish Tank 
Fiza 
Flash Gordon 
Flashdance 
Fled 
Flicka 
Flight of the Intruder 
Flight of the Phoenix 
Flight 
Flirting with Disaster 
Florence Foster Jenkins 
Flubber 
Food Chains 
"Food, Inc. "
20 Feet from Stardom 
An Inconvenient Truth 
Beyond the Valley of the Dolls 
Blue Valentine 
Bubba Ho-Tep 
Chernobyl Diaries 
Cry_Wolf 
Departure 
Dr. No 
Fool's Gold 
For Greater Glory: The True Story of Cristiada 
For Love of the Game 
For Your Consideration 
For Your Eyes Only 
"For a Good Time, Call... "
1982 
A Hard Day's Night 
A Separation 
Adulterers 
After 
All the Boys Love Mandy Lane 
American Graffiti 
American Hero 
Aqua Teen Hunger Force Colon Movie Film for Theaters 
Arnolds Park 
B-Girl 
Benji 
Bled 
Broken Vessels 
Celeste & Jesse Forever 
Crop Circles: Quest for Truth 
Crying with Laughter 
Dead Snow 
Destiny 
Deterrence 
Donkey Punch 
Elza 
Escape from Tomorrow 
Faith Connections 
Fireproof 
Force 10 from Navarone 
Forgetting Sarah Marshall 
Fort McCoy 
Fortress 
Four Brothers 
Four Christmases 
Four Lions 
Four Single Fathers 
Frailty 
Frances Ha 
Frankenweenie 
Frat Party 
Freakonomics 
Freddy's Dead: The Final Nightmare 
Free State of Jones 
Free Style 
Freeheld 
Freeway 
Frenzy 
Frequency 
Friday After Next 
Friday Night Lights  
Friday the 13th Part III 
Friday the 13th Part VII: The New Blood 
Friday the 13th Part VIII: Jason Takes Manhattan 
Friday the 13th: A New Beginning 
Friday the 13th: The Final Chapter 
Friday 
Frida 
Friends with Benefits 
Fright Night 
From Hell 
From Justin to Kelly 
From Russia with Love 
Frost/Nixon 
Frozen River 
Fruitvale Station 
Fuel 
Fun with Dick and Jane 
Funny People 
Fur: An Imaginary Portrait of Diane Arbus 
Furry Vengeance 
Fury 
Futuro Beach 
G.I. Jane 
G.I. Joe: Retaliation 
"Gandhi, My Father "
25th Hour 
3 Strikes 
A Haunted House 2 
After.Life 
Airlift 
Albino Alligator 
All Hat 
Animal Kingdom  
Anne of Green Gables  
Annie Hall 
Area 51 
Atlas Shrugged: Who Is John Galt? 
Barfi 
Blackthorn 
Born of War 
Bottle Rocket 
Bound 
Boyhood 
Camping sauvage 
Capricorn One 
Cargo 
Character 
Christmas Eve 
Dead Like Me: Life After Death 
Dear Frankie 
Donnie Darko 
Driving Lessons 
Dying of the Light 
Easy Money 
Exiled 
Exodus: Gods and Kings 
Falcon Rising 
Farce of the Penguins 
Fast Times at Ridgemont High 
Flying By 
Four Rooms 
Four Weddings and a Funeral 
Fugly 
Gangs of New York 
Garden State 
Garfield 
Gattaca 
Gentlemen Broncos 
George and the Dragon 
Gerry 
Get Carter 
Get Low 
Get Rich or Die Tryin' 
Get Shorty 
Get Smart 
Get on Up 
Get on the Bus 
Ghost Rider 
Ghostbusters 
Ghosts of Mississippi 
Girl 6 
Girl with a Pearl Earring 
"Girl, Interrupted "
A Perfect Plan 
A Turtle's Tale: Sammy's Adventures 
Abandon 
Angela's Ashes 
Bad Lieutenant: Port of Call New Orleans 
Beyond the Sea 
Big Trouble in Little China 
Blindness 
BloodRayne 
Brokedown Palace 
Carnage 
Cirque du Soleil: Worlds Away 
Dangerous Liaisons 
Double Take 
Draft Day 
Faster 
Footloose 
Gettysburg 
Girls Gone Dead 
Give Me Shelter 
Gladiator 
Glory Road 
Glory 
Go for It! 
Goal! The Dream Begins 
God's Not Dead 2 
Gods and Monsters 
Gods of Egypt 
Godsend 
Godzilla 2000 
Godzilla Resurgence 
Going the Distance 
Goldfinger 
Gone in Sixty Seconds 
Gone with the Wind 
"Gone, Baby, Gone  
Adaptation. 
Back to the Future 
Barbershop 2: Back in Business 
Big 
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan 
Deuce Bigalow: Male Gigolo 
Fear and Loathing in Las Vegas 
Fight Valley 
Firestorm 
Good Dick 
Good Kill 
Good Luck Chuck 
"Good Morning, Vietnam "
A Mighty Heart 
A Most Wanted Man 
A Walk on the Moon 
All the Queen's Men 
Amen. 
Automata 
Barney's Great Adventure 
Bathory: Countess of Blood 
Big Fat Liar 
Black Snake Moan 
Black Swan 
Blood and Chocolate 
Boat Trip 
Bobby 
Brazil 
Brokeback Mountain 
Buffalo Soldiers 
Caravans 
Catch a Fire 
Centurion 
Chiamatemi Francesco - Il Papa della gente 
Clueless 
Confidence 
Crazy in Alabama 
Dark Blue 
De-Lovely 
Dekalog  
District B13 
Downfall 
Dungeons & Dragons: Wrath of the Dragon God 
Easy Virtue 
Eye of the Beholder 
Far from Heaven 
Felicia's Journey 
Firestarter 
Flipped 
Freddy Got Fingered 
Fun Size 
Funny Games 
"Good Night, and Good Luck. "
Action Jackson 
Capote 
Desperado 
Fargo  
Good Will Hunting 
Goodfellas 
Good 
Goosebumps 
Gory Gory Hallelujah 
Gossip 
Grace of Monaco 
Gracie 
Graduation Day 
Grandma's Boy 
Green Room 
Green Zone 
Gremlins 2: The New Batch 
Gremlins 
Gridiron Gang 
Griff the Invisible 
Groove 
Grosse Pointe Blank 
Groundhog Day 
Grown Ups 2 
Grown Ups 
Grudge Match 
Guess Who 
Guiana 1838 
H. 
Hachi: A Dog's Tale 
Hackers 
"Hail, Caesar! "
12 Years a Slave 
1408 
Anywhere But Here 
Are We There Yet? 
Arlington Road 
Away We Go 
Babel 
Bad Boys 
Bad Moms 
Before I Go to Sleep 
Beverly Hills Chihuahua 
Beverly Hills Cop II 
Bill & Ted's Bogus Journey 
Black Book 
Bodyguards and Assassins 
Boogeyman 
Bringing Down the House 
Chasing Liberty 
Chéri 
Close Encounters of the Third Kind 
Coco Before Chanel 
Conan the Barbarian 
Darling Lili 
Date Movie 
Death at a Funeral 
Delivery Man 
Derailed 
Deuce Bigalow: European Gigolo 
Diary of a Wimpy Kid: Dog Days 
Disturbia 
Drumline 
Dudley Do-Right 
Eddie the Eagle 
Edward Scissorhands 
Epic Movie 
Final Destination 
Firefox 
For Colored Girls 
Forsaken 
Freedom Writers 
Gandhi 
Ghost 
Hairspray 
Half Nelson 
Half Past Dead 
Halloween 4: The Return of Michael Myers 
Halloween III: Season of the Witch 
Halloween II 
Halloween II 
Halloween: Resurrection 
Halloween: The Curse of Michael Myers 
Halloween 
Halloween 
Hamlet 2 
Hang 'Em High 
Hanging Up 
Hannah Montana: The Movie 
Hanna 
Hannibal Rising 
Hannibal  
Hansel & Gretel Get Baked 
Hansel & Gretel: Witch Hunters 
Happiness 
Happy Feet 2 
Happy Feet 
Happy Gilmore 
Happy Valley  
"Happy, Texas "
A Beginner's Guide to Snuff 
Against the Wild 
Conquest of the Planet of the Apes 
Dysfunctional Friends 
Foolish 
From Here to Eternity 
Grace Unplugged 
Hard Candy 
Hard Rain 
Hard to Be a God 
Hardball 
Hardflip 
Harley Davidson and the Marlboro Man 
Harlock: Space Pirate 
Harold & Kumar Escape from Guantanamo Bay 
Harold & Kumar Go to White Castle 
Harper 
Harriet the Spy 
Harrison Montgomery 
Harry Potter and the Chamber of Secrets 
Harry Potter and the Deathly Hallows: Part II 
Harry Potter and the Deathly Hallows: Part I 
Harry Potter and the Prisoner of Azkaban 
Harry Potter and the Sorcerer's Stone 
Hart's War 
Hav Plenty 
Haywire 
He Got Game 
Head Over Heels 
Head of State 
Heartbreakers 
Hearts in Atlantis 
Heaven Is for Real 
Heavenly Creatures 
Heavy Metal 
Heist 
Heli 
Hell's Angels 
Hellboy II: The Golden Army 
Hellraiser 
Henry & Me 
Henry V 
Herbie Fully Loaded 
Hercules 
Hercules 
Here on Earth 
Hereafter 
Heroes of Dirt 
Heroes  
Her 
Hesher 
Hidalgo 
Hidden Away 
Hide and Seek 
High Anxiety 
High Noon 
High Road 
High School Musical 2 
High School Musical 3: Senior Year 
High School Musical 
High Tension 
Higher Ground 
Highlander: Endgame 
Highlander 
History of the World: Part I 
History of the World: Part I 
Hit and Run 
Hit the Floor  
Hits 
Hobo with a Shotgun 
Hocus Pocus 
Hoffa 
Holes 
Hollow Man 
Hollywood Ending 
Hollywood Homicide 
Hollywood Shuffle 
Holy Motors 
Home Alone 2: Lost in New York 
Home Alone 
Home Fries 
Home Movies  
Homefront 
Home 
Home 
Home 
Hoodwinked Too! Hood vs. Evil 
Hook 
Hoop Dreams 
Hoot 
Hope Floats 
Hope Springs 
Horrible Bosses 
Horse Camp 
Hostage 
Hostel 
Hot Fuzz 
Hot Pursuit 
Hot Rod 
Hot Tub Time Machine 2 
Hot Tub Time Machine 
Hotel Transylvania 2 
Hotel Transylvania 
Hotel for Dogs 
House Party 2 
House of 1000 Corpses 
House of Flying Daggers 
House of Sand and Fog 
House of Sand 
House of Wax 
House of Wax 
House on Haunted Hill 
Housefull 
How Do You Know 
How High 
How Stella Got Her Groove Back 
How the Grinch Stole Christmas 
How to Be Single 
How to Be a Player 
How to Deal 
How to Fall in Love 
How to Train Your Dragon 2 
Howard the Duck 
Howl's Moving Castle 
Hud 
Hulk 
Human Traffic 
Hurricane Streets 
Hustle & Flow 
I Am Number Four 
I Am Sam 
I Can Do Bad All by Myself 
I Don't Know How She Does It 
I Dreamed of Africa 
I Got the Hook Up 
I Heart Huckabees 
I Hope They Serve Beer in Hell 
"I Love You, Beth Cooper "
127 Hours 
Amadeus 
Austin Powers: International Man of Mystery 
Bad Santa 
Birdman or (The Unexpected Virtue of Ignorance) 
Blow Out 
Blue Jasmine 
Catch That Kid 
Catch-22 
Center Stage 
Conan the Destroyer 
Diary of a Wimpy Kid: Rodrick Rules 
Fame 
Getaway 
Glory 
Gosford Park 
Honey 
"I Love You, Don't Touch Me! "
20 Dates 
A Plague So Pleasant 
All Superheroes Must Die 
Bang 
Breaking Upwards 
Cavite 
Clean 
Clerks 
Down Terrace 
Dry Spell 
Dutch Kills 
El Mariachi 
Exeter 
Flywheel 
Funny Ha Ha 
Happy Christmas 
Her Cry: La Llorona Investigation 
"I Love You, Man "
15 Minutes 
16 Blocks 
17 Again 
21 Jump Street 
28 Days 
42 
8 Mile 
8MM 
A Knight's Tale 
A League of Their Own 
A Time to Kill 
Across the Universe 
Aliens in the Attic 
Aliens vs. Predator: Requiem 
All the Pretty Horses 
Along Came Polly 
American Hustle 
Amistad 
Animal Kingdom: Let's go Ape 
Apocalypto 
Argo 
Autumn in New York 
Babylon A.D. 
Back to the Future Part III 
Back to the Future Part II 
Bangkok Dangerous 
Behind Enemy Lines 
Big Momma's House 2 
Big Trouble 
Blended 
Boomerang 
Bram Stoker's Dracula 
Bridge of Spies 
Brüno 
Cellular 
Charlie St. Cloud 
Cheaper by the Dozen 
Chicken Run 
Cleopatra 
Curse of the Golden Flower 
Deep Rising 
Double Jeopardy 
Dredd 
Dumb and Dumber To 
Dune 
Eight Below 
Escape from Planet Earth 
Fat Albert 
